,media-pos0,media-pos1,media-pos2,media-pos3,media-pos4,media-pos5,media-pos6,media-pos7,std-pos0,std-pos1,std-pos2,std-pos3,std-pos4,std-pos5,std-pos6,std-pos7,75-pos0,75-pos1,75-pos2,75-pos3,75-pos4,75-pos5,75-pos6,75-pos7,max-pos0,max-pos1,max-pos2,max-pos3,max-pos4,max-pos5,max-pos6,max-pos7,Target,Position_right,Position_top
Latte-100_325-back-6,-21.4325,15.0525,-21.4625,16.9025,-21.77,16.79,1.0125,0.04,4.549966950222853,22.87066707117867,4.302892161370191,23.707871090190142,4.172604290657807,25.442271379189737,0.4826241448196605,0.39849340330952,-17.0,24.0,-18.0,30.0,-18.0,24.0,1.0,0.0,-12.0,86.0,-9.0,86.0,-11.0,87.0,5.0,4.0,Latte,0,0
Latte-100_325-back-7,-22.3625,11.1725,-22.135,11.7875,-22.4,9.665,1.0075,0.07,3.352490377215615,13.968735005150256,2.849046800102247,14.454746382502089,3.1598991132653427,12.081916518786137,0.4449029068136419,0.4956957592256436,-18.0,29.0,-19.0,30.0,-19.0,25.0,1.0,0.0,-16.0,33.0,-14.0,32.0,-11.0,26.0,5.0,4.0,Latte,0,0
Latte-100_325-back-8,-21.85,8.0975,-21.7425,10.6125,-22.345,10.385,0.9875,0.0325,3.9282410432960275,10.189089144471447,3.368911941439389,12.88224453698872,3.272268992748335,13.00074318292117,0.48778950018550965,0.3027753826367454,-17.0,21.0,-18.0,27.0,-19.0,27.0,1.0,0.0,-15.0,24.0,-13.0,30.0,-11.0,29.0,5.0,4.0,Latte,0,0
Latte-100_325-back-9,-21.535,8.5325,-21.8275,11.12,-22.12,9.295,0.98,0.03,4.301165546994991,10.691572290599405,3.38842845112908,13.583330488798396,3.582972820939182,11.591543672513106,0.4183749442604826,0.3455408749201783,-16.0,21.0,-18.0,28.0,-18.0,24.0,1.0,0.0,-14.0,25.0,-14.0,32.0,-14.0,26.0,5.0,4.0,Latte,0,0
Latte-100_325-right-0,-18.49,4.6975,-18.6575,6.255,-18.7025,11.58,1.0125,0.0075,10.786137023035648,11.3265936211044,10.310964247308508,12.977519602666545,10.553075962993098,22.49173838855844,0.21785868358878296,0.15000000000000013,-1.0,6.0,-3.75,11.0,-2.75,22.0,1.0,0.0,2.0,58.0,1.0,69.0,4.0,86.0,4.0,3.0,Latte,1,0
Latte-100_325-right-1,-18.6575,7.145,-18.74,8.51,-18.6275,10.5225,0.9975,0.0,10.592956176222943,15.01274229039089,9.966731628190368,16.982517916580232,10.678896986680426,21.49440665717137,0.049999999999999864,0.0,-2.0,12.0,-4.0,16.0,-3.0,18.0,1.0,0.0,4.0,72.0,2.0,85.0,6.0,86.0,1.0,0.0,Latte,1,0
Latte-100_325-right-2,-18.5575,7.905,-18.4425,8.89,-18.6975,10.48,1.0,0.0,10.703181254768726,16.264603232041683,9.940509447215232,17.441859021196297,10.57523440434154,21.873172820216567,0.0,0.0,-2.0,14.0,-3.0,18.0,-3.0,16.0,1.0,0.0,6.0,77.0,1.0,85.0,4.0,86.0,1.0,0.0,Latte,1,0
Latte-100_325-right-3,-18.6275,7.6,-18.465,8.3375,-18.8075,10.17,1.015,0.0075,10.586497464762855,15.20915171005095,9.835426479573144,15.773414190912925,10.379778091707111,21.04312554807578,0.22338251805688325,0.15000000000000013,-2.0,15.0,-4.0,18.0,-3.0,17.0,1.0,0.0,6.0,71.0,1.0,79.0,4.0,86.0,4.0,3.0,Latte,1,0
Latte-100_325-right-4,-18.7925,8.0225,-18.6225,9.3025,-18.9,9.91,1.0375,0.015,10.31554506193508,15.77940009691579,9.656506305858628,17.43217414692511,10.29855088718502,20.698985966711504,0.36252214520551945,0.21186603797001757,-3.0,14.25,-4.0,21.0,-4.0,16.0,1.0,0.0,6.0,75.0,5.0,86.0,5.0,87.0,4.0,3.0,Latte,1,0
Latte-100_325-right-5,-18.5875,8.4275,-18.585,9.0025,-18.78,11.7875,1.0,0.0,10.658158123543943,18.006675001552217,9.746551346907019,17.97568655204981,10.424167024053427,23.335352803765197,0.0,0.0,-2.0,12.0,-4.0,16.0,-3.0,20.0,1.0,0.0,4.0,84.0,1.0,85.0,5.0,86.0,1.0,0.0,Latte,1,0
Latte-100_325-right-6,-18.67,7.52,-18.5025,8.49,-18.8375,9.9225,1.0025,0.0175,10.552226006118792,14.737114927657105,9.89974778798251,16.016592273956974,10.333345965713118,20.478278577158445,0.37126586951221496,0.21751328712331203,-2.0,16.0,-4.0,19.0,-4.0,17.0,1.0,0.0,5.0,67.0,5.0,79.0,4.0,86.0,5.0,3.0,Latte,1,0
Latte-100_325-right-7,-18.7025,6.365,-18.58,6.8325,-18.8775,11.4275,1.0075,0.0,10.47799908915255,13.416847785947313,9.495209186412637,12.811509696431411,10.355219465343897,22.497780313791328,0.1500000000000003,0.0,-3.0,11.0,-5.5,15.0,-3.0,21.0,1.0,0.0,6.0,67.0,1.0,66.0,5.0,86.0,4.0,0.0,Latte,1,0
Latte-100_325-right-8,-18.725,7.6675,-18.5075,8.1475,-18.7825,10.2425,0.9975,0.0025,10.494747462934846,15.436244292074704,9.814568668329969,15.802850025305808,10.44235609198811,21.093625728307398,0.04999999999999992,0.04999999999999992,-3.0,15.0,-3.75,17.0,-3.75,17.0,1.0,0.0,6.0,76.0,1.0,80.0,5.0,86.0,1.0,1.0,Latte,1,0
Latte-100_325-right-9,-18.8025,6.9925,-18.69,8.3,-18.88,9.6225,0.985,0.025,10.285814927452583,13.135211387544894,10.060164874058078,15.530873125813782,10.304905516026668,20.204220352444167,0.2118660379700176,0.2908375253735549,-3.75,15.25,-3.75,19.0,-4.0,16.0,1.0,0.0,4.0,60.0,3.0,78.0,6.0,86.0,4.0,4.0,Latte,1,0
Latte-100_325-top-0,-17.9175,5.62,-18.175,6.835,-18.085,12.3625,1.0075,0.0,10.081656274297469,14.641089568724116,9.521871670015873,13.173519995532018,9.890263813252826,23.32651730915792,0.08638521873004476,0.0,-3.0,4.0,-4.0,12.25,-4.0,24.0,1.0,0.0,2.0,72.0,1.0,65.0,4.0,86.0,2.0,0.0,Latte,0,1
Latte-100_325-top-1,-15.9025,7.0,-16.2,7.9875,-16.4525,7.3375,1.005,0.0025,10.063108821227686,8.889181281740694,9.103140552567545,9.702457831391216,9.415645474381881,9.167261885437217,0.17334971968042967,0.04999999999999992,-3.0,19.0,-5.0,20.0,-5.0,19.0,1.0,0.0,-2.0,21.0,-2.0,22.0,-1.0,21.0,4.0,1.0,Latte,0,1
Latte-100_325-top-2,-15.7475,3.16,-15.5325,6.01,-16.485,9.4375,1.005,0.0225,10.230121319198185,4.0879307656639865,9.915631251098885,7.206228161165655,9.364507996956492,11.830934929381453,0.26485916246158075,0.2591556561901344,-3.0,8.0,-3.0,15.0,-5.0,24.0,1.0,0.0,0.0,11.0,0.0,17.0,-2.0,26.0,5.0,3.0,Latte,0,1
Latte-100_325-top-3,-18.1325,4.35,-17.7875,6.925,-18.2775,11.7725,1.0075,0.0,9.813291776398007,9.797319463592052,9.746272020405474,13.056821069506272,9.59247270423291,22.563877440788247,0.0863852187300447,0.0,-4.0,7.0,-4.75,13.0,-4.0,23.0,1.0,0.0,1.0,51.0,4.0,64.0,5.0,86.0,2.0,0.0,Latte,0,1
Latte-100_325-top-4,-16.085,6.3875,-16.1425,8.49,-16.605,7.71,1.015,0.01,9.734200617109522,8.181361772414641,9.1485755632827,10.3746799932531,9.22994880198249,9.635247531198598,0.2644803862041892,0.15799495566326616,-4.0,17.0,-5.0,22.0,-5.0,20.0,1.0,0.0,-1.0,21.0,-1.0,23.0,-1.0,22.0,5.0,3.0,Latte,0,1
Latte-100_325-top-5,-18.075,5.42,-17.9675,6.63,-18.29,11.74,1.0125,0.0,9.823218109921335,12.511592619434468,9.348525609832516,11.712217556904006,9.563448586790216,22.48201508998383,0.18006890911558018,0.0,-3.0,7.0,-4.0,14.0,-5.75,23.0,1.0,0.0,1.0,63.0,1.0,55.0,2.0,86.0,4.0,0.0,Latte,0,1
Latte-100_325-top-6,-15.9175,6.6875,-15.6475,8.35,-15.585,30.075,1.0075,0.01,10.048289109847873,8.998181033117854,9.704828849985873,10.666862466874646,8.874382325217672,26.94158491057522,0.16586901859093775,0.0996233508273803,-4.0,15.0,-4.0,18.0,-6.0,63.0,1.0,0.0,1.0,36.0,0.0,41.0,4.0,86.0,4.0,1.0,Latte,0,1
Latte-100_325-top-7,-17.9875,6.59,-18.0975,9.255,-18.54,11.63,1.0,0.0,9.868678776918642,13.60936946898571,9.450729308426515,17.086393331909818,9.180910783087807,22.42532805436452,0.0,0.0,-3.0,12.0,-5.0,21.25,-6.75,22.0,1.0,0.0,4.0,65.0,4.0,80.0,3.0,86.0,1.0,0.0,Latte,0,1
Latte-100_325-top-8,-18.4375,6.015,-18.125,8.44,-18.4125,11.4725,0.995,0.0,9.74363586396906,11.486497467032693,9.388542849777343,15.682354434252108,9.34750144199081,22.14939577240656,0.07062201265667217,0.0,-5.5,13.25,-5.0,18.0,-6.0,22.0,1.0,0.0,5.0,53.0,3.0,75.0,4.0,87.0,1.0,0.0,Latte,0,1
Latte-100_325-top-9,-18.08,6.8825,-18.2575,10.235,-18.31,11.8225,0.995,0.0,9.815266100394501,14.425287381542892,9.230612344836691,19.85523484820044,9.512366308230337,22.886359636112502,0.07062201265667212,0.0,-3.75,11.0,-5.0,19.0,-5.0,21.0,1.0,0.0,4.0,68.0,4.0,85.0,2.0,86.0,1.0,0.0,Latte,0,1
Latte-100_620-back-0,-21.075,21.25,-21.2175,20.7575,-20.7075,22.9475,1.0325,0.0075,4.593159892109823,31.411051165765624,5.180471693525456,29.5884671319425,4.756943875808697,33.08097066745095,0.17754592755390772,0.08638521873004464,-17.0,26.0,-17.0,27.0,-18.0,30.0,1.0,0.0,-14.0,86.0,-9.0,88.0,-9.0,87.0,2.0,1.0,Latte,0,0
Latte-100_620-back-1,-21.3925,21.99,-21.59,23.0475,-20.63,22.66,1.0125,0.01,4.782847774295167,31.21362885930467,4.906330624866327,31.952270854854014,4.604465523477421,33.0170366898583,0.11124156919421789,0.09962335082738051,-19.75,29.0,-18.0,31.0,-18.0,25.5,1.0,0.0,-10.0,86.0,-10.0,86.0,-10.0,87.0,2.0,1.0,Latte,0,0
Latte-100_620-back-2,-21.5,21.995,-21.6775,23.06,-20.72,21.53,1.0175,0.01,4.546611837181066,31.023880768608812,4.793321769291074,31.730797480869164,4.530221547360601,32.11475507822447,0.13128915456069937,0.0996233508273805,-20.0,29.0,-19.0,32.0,-18.0,21.0,1.0,0.0,-10.0,88.0,-11.0,86.0,-11.0,87.0,2.0,1.0,Latte,0,0
Latte-100_620-back-3,-21.3625,22.4125,-21.5675,22.6275,-20.6375,22.7975,1.015,0.0075,4.42266816914133,31.60061456446884,4.788817775737873,31.448868374794458,4.708132328754428,33.09410132646784,0.12170468386708858,0.08638521873004466,-19.0,32.5,-19.0,30.0,-18.0,28.0,1.0,0.0,-11.0,86.0,-10.0,86.0,-10.0,87.0,2.0,1.0,Latte,0,0
Latte-100_620-back-4,-21.1275,22.0175,-21.7425,22.6575,-20.6225,22.8425,1.0175,0.005,4.616766192389206,31.209731047064224,4.8227940143928185,31.242846900629136,4.694153965693283,33.03924443646274,0.13128915456069945,0.07062201265667255,-19.0,29.0,-19.0,31.0,-18.0,27.25,1.0,0.0,-10.0,86.0,-10.0,87.0,-9.0,87.0,2.0,1.0,Latte,0,0
Latte-100_620-back-5,-21.425,22.69,-21.4375,23.5825,-20.71,22.63,1.015,0.0175,4.550400020973677,31.342059788397044,4.8388666364981106,32.29482284680895,4.60803482651834,33.22880502981235,0.12170468386708855,0.13128915456070023,-19.0,33.25,-18.0,32.0,-18.0,29.5,1.0,0.0,-12.0,86.0,-10.0,87.0,-10.0,87.0,2.0,1.0,Latte,0,0
Latte-100_620-back-6,-21.1175,22.55,-21.3725,23.135,-20.56,22.62,1.0125,0.01,4.185988533190221,32.119490253354584,5.001127065954708,32.02445454996956,4.665921888294863,32.867709317649094,0.11124156919421756,0.09962335082738051,-19.0,29.25,-19.0,31.0,-18.0,28.0,1.0,0.0,-12.0,88.0,-10.0,86.0,-9.0,87.0,2.0,1.0,Latte,0,0
Latte-100_620-back-7,-21.445,18.8025,-21.615,20.6475,-21.51,15.3975,1.0075,0.02,4.020869742196219,26.15068142702488,4.586323244414389,27.7097061204771,3.628058298531579,25.68001463451828,0.08638521873004443,0.14017532881009234,-19.0,32.0,-18.0,36.25,-20.0,16.0,1.0,0.0,-8.0,87.0,-10.0,86.0,-12.0,86.0,2.0,1.0,Latte,0,0
Latte-100_620-back-8,-22.7975,14.0125,-22.325,14.295,-24.535,8.835,1.005,0.01,2.995651610489539,17.435663154123525,3.339499309641747,17.453783584183313,1.2009916537515701,11.066342432669044,0.07062201265667253,0.09962335082738044,-21.0,36.0,-19.0,37.0,-24.0,23.0,1.0,0.0,-13.0,41.0,-13.0,39.0,-18.0,25.0,2.0,1.0,Latte,0,0
Latte-100_620-back-9,-20.6325,21.6625,-21.4175,23.505,-21.2875,21.405,1.0225,0.0075,4.854003205375379,30.649340105003624,5.007582596288028,31.810528907477043,4.178935570963712,32.74754922051238,0.1484886264346575,0.08638521873004468,-16.0,30.25,-17.0,36.0,-20.0,23.0,1.0,0.0,-10.0,89.0,-10.0,86.0,-10.0,87.0,2.0,1.0,Latte,0,0
Latte-100_620-right-0,-18.495,5.4525,-18.55,5.0775,-18.285,11.1125,1.2275,0.025,10.81537821876976,12.56592614971141,10.418919555874298,9.790358601904453,9.792267165503745,22.146693519227515,0.5161489847283326,0.3531100632833613,-2.0,7.0,-3.75,10.0,-5.0,20.0,1.0,0.0,6.0,63.0,5.0,49.0,4.0,86.0,5.0,5.0,Latte,1,0
Latte-100_620-right-1,-18.695,5.82,-18.7725,6.505,-18.2625,10.76,1.2375,0.04,10.512528627564466,11.881942239316189,10.12803962851603,12.633645455439051,9.742735549627495,21.669478899813775,0.5804619627723798,0.3587782107532179,-3.0,11.0,-3.0,13.0,-4.75,19.0,1.0,0.0,5.0,59.0,4.0,68.0,4.0,87.0,5.0,4.0,Latte,1,0
Latte-100_620-right-2,-18.6,5.9725,-18.84,7.6525,-18.265,10.7975,1.275,0.0275,10.614691667589534,12.902633010222818,10.056950613336888,15.347495162710462,9.736877938022582,21.57057528312846,0.6522565419305733,0.32712578344650517,-2.0,10.0,-4.0,14.0,-5.0,19.0,1.0,0.0,7.0,64.0,4.0,82.0,3.0,87.0,5.0,5.0,Latte,1,0
Latte-100_620-right-3,-18.6325,7.6275,-18.935,7.315,-18.2125,10.675,1.21,0.0175,10.595191785542609,16.776393001935382,10.118385707379888,14.341022883440317,9.779131981201795,21.488223154459302,0.5259196504189037,0.17965087277891387,-3.0,12.0,-4.0,15.0,-4.0,19.0,1.0,0.0,6.0,82.0,3.0,76.0,3.0,87.0,5.0,2.0,Latte,1,0
Latte-100_620-right-4,-18.7975,8.1525,-19.56,7.3025,-18.2775,10.755,1.175,0.015,10.344031671842028,17.237810156672914,10.226085863134507,13.672722923043747,9.791843250154121,21.873295995213777,0.6287793003282633,0.21186603797001774,-3.0,13.0,-5.5,16.0,-5.0,18.0,1.0,0.0,4.0,82.0,3.0,69.0,3.0,87.0,5.0,4.0,Latte,1,0
Latte-100_620-right-5,-18.775,8.4075,-19.3875,8.1925,-18.1875,11.455,1.0475,0.0125,10.42742552155224,17.74736222413866,10.47504942236565,16.173726141283407,9.869694571126216,23.12043167638206,0.3815858611421025,0.2060336736718459,-3.0,13.0,-4.0,15.0,-4.0,18.0,1.0,0.0,6.0,85.0,3.0,84.0,3.0,87.0,5.0,4.0,Latte,1,0
Latte-100_620-right-6,-18.9,8.3175,-19.2725,7.795,-18.2625,10.265,1.0125,0.01,10.226752474046345,17.075879417902307,10.40138046313308,14.773239201042882,9.75404774277948,21.158188659911712,0.3203127387828453,0.09962335082737986,-4.0,15.0,-4.0,16.0,-5.0,17.0,1.0,0.0,4.0,83.0,3.0,74.0,3.0,87.0,5.0,1.0,Latte,1,0
Latte-100_620-right-7,-18.7875,9.2475,-19.2275,9.005,-18.2,10.65,1.035,0.015,10.384939150177093,19.569713282132277,10.390652428733043,17.79865036701427,9.85992115144851,22.165305138429563,0.5142334977668864,0.30000000000000004,-3.75,15.0,-3.0,16.0,-4.0,16.0,1.0,0.0,5.0,86.0,3.0,86.0,4.0,87.0,5.0,6.0,Latte,1,0
Latte-100_620-right-8,-18.785,9.5975,-19.1875,8.6525,-18.275,10.875,1.01,0.02,10.359878992142216,19.626091113131995,10.414581244882852,16.61299861727689,9.737886891043534,22.54362243031722,0.41873421864550675,0.2229894857990888,-4.0,16.0,-3.0,17.0,-5.0,16.0,1.0,0.0,4.0,85.0,3.0,84.0,3.0,87.0,5.0,4.0,Latte,1,0
Latte-100_620-right-9,-18.7225,9.19,-19.34,8.5375,-18.325,11.0475,1.0275,0.01,10.458678388500479,19.06679723740289,10.41443956141892,16.218699370577806,9.645567241927608,22.70835567127724,0.5267232132329044,0.09962335082738075,-4.75,15.0,-5.5,18.0,-5.0,17.0,1.0,0.0,2.0,86.0,5.0,80.0,3.0,87.0,5.0,1.0,Latte,1,0
Latte-100_620-top-0,-18.125,6.775,-18.415,8.1175,-18.35,10.7425,1.2825,0.0625,9.8142842550334,13.57147144169452,9.689038583454932,16.772656281783874,9.49805414711108,21.42671121833862,0.6920194920980247,0.5189093536382179,-4.0,13.25,-4.0,13.0,-5.0,19.0,2.0,0.0,4.0,64.0,1.0,78.0,4.0,87.0,5.0,5.0,Latte,0,1
Latte-100_620-top-1,-18.1825,6.2475,-18.4275,9.3525,-18.43,11.2925,1.2525,0.0175,9.692732659886959,12.33152098382168,10.046246134925667,19.159487431730064,9.372283566352433,22.676143023142583,0.48407600016406155,0.17965087277891328,-4.75,13.0,-3.0,15.0,-5.0,18.0,2.0,0.0,5.0,58.0,2.0,86.0,3.0,87.0,4.0,3.0,Latte,0,1
Latte-100_620-top-2,-18.05,8.5075,-18.125,9.11,-18.315,11.48,1.31,0.085,9.869956438619639,17.626590296017433,9.848953228604962,18.531633863048526,9.525892691971023,22.820419120210172,0.7177659576246394,0.6113176532564377,-4.0,14.0,-4.0,15.0,-5.0,19.0,2.0,0.0,4.0,83.0,2.0,86.0,4.0,86.0,6.0,5.0,Latte,0,1
Latte-100_620-top-3,-18.24,8.02,-18.0725,9.45,-18.54,10.8975,1.235,0.035,9.61736107699058,15.324382262568427,9.938267790046112,18.581325683610444,9.210890361584662,22.096439199863795,0.6714925581412627,0.33772792359522347,-4.0,17.25,-3.0,17.0,-8.0,17.0,2.0,0.0,3.0,67.0,1.0,84.0,2.0,87.0,6.0,5.0,Latte,0,1
Latte-100_620-top-4,-18.2125,7.5675,-18.205,9.4975,-18.115,11.8275,1.3675,0.08,9.635322638909877,16.83877384227479,9.697581281266373,20.542028407090086,9.838636690610338,23.302150529473476,0.7994006213304171,0.5237229365663811,-4.0,10.0,-4.0,12.0,-4.0,20.0,2.0,0.0,3.0,81.0,1.0,86.0,4.0,87.0,5.0,5.0,Latte,0,1
Latte-100_620-top-5,-18.43,7.6675,-18.32,8.66,-18.2725,11.0675,1.255,0.1175,9.336381528736117,15.966504530337575,9.588662896376674,17.729925992209335,9.654598486204602,21.865112659875923,0.7289055207263582,0.640092216100757,-6.0,13.0,-4.75,14.0,-5.0,19.0,1.0,0.0,4.0,77.0,2.0,82.0,4.0,87.0,6.0,5.0,Latte,0,1
Latte-100_620-top-6,-18.2475,6.5675,-18.3325,7.2275,-18.4025,11.2725,1.255,0.0925,9.51328019139565,13.811492934970271,9.526217286492814,14.794523939501783,9.410200499117071,21.991072322757624,0.69366991059304,0.5288126862537014,-5.0,12.0,-5.0,13.0,-5.0,21.0,2.0,0.0,4.0,67.0,1.0,69.0,3.0,86.0,5.0,5.0,Latte,0,1
Latte-100_620-top-7,-18.22,7.285,-18.2575,8.6,-18.215,11.3825,1.165,0.0475,9.648540606723854,15.258631642418036,9.691801757323418,18.186860772599207,9.687796886872789,22.657550733986078,0.568844407461083,0.4751928773421309,-5.0,12.0,-4.0,12.0,-4.0,19.0,1.0,0.0,4.0,74.0,1.0,86.0,4.0,87.0,5.0,5.0,Latte,0,1
Latte-100_620-top-8,-18.155,7.625,-18.265,8.945,-18.49,11.265,1.22,0.0575,9.669007149036522,15.23399361308481,9.612010813544675,18.021901879890954,9.274153590060415,22.19507441575263,0.5678080794050002,0.4687676479551719,-4.0,15.0,-5.0,16.0,-6.0,20.0,1.0,0.0,4.0,72.0,1.0,81.0,3.0,86.0,5.0,5.0,Latte,0,1
Latte-100_620-top-9,-18.0725,7.1575,-18.2175,9.73,-18.24,11.1975,1.19,0.09,9.78860489111124,13.714331956114686,9.70854434677694,20.18553292207995,9.705301757571187,22.76684688406832,0.6402537091107532,0.6268031632927396,-4.0,15.0,-4.0,15.0,-4.0,17.0,1.0,0.0,5.0,63.0,2.0,86.0,4.0,86.0,5.0,6.0,Latte,0,1
Latte-150_29-back-0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Latte,0,0
Latte-150_29-back-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Latte,0,0
Latte-150_29-back-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Latte,0,0
Latte-150_29-back-3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Latte,0,0
Latte-150_29-back-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Latte,0,0
Latte-150_29-back-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Latte,0,0
Latte-150_29-back-6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Latte,0,0
Latte-150_29-back-7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Latte,0,0
Latte-150_29-back-8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Latte,0,0
Latte-150_29-back-9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Latte,0,0
Latte-150_29-right-0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Latte,1,0
Latte-150_29-right-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Latte,1,0
Latte-150_29-right-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Latte,1,0
Latte-150_29-right-3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Latte,1,0
Latte-150_29-right-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Latte,1,0
Latte-150_29-right-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Latte,1,0
Latte-150_29-right-6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Latte,1,0
Latte-150_29-right-7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Latte,1,0
Latte-150_29-right-8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Latte,1,0
Latte-150_29-right-9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Latte,1,0
Latte-150_29-top-0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Latte,0,1
Latte-150_29-top-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Latte,0,1
Latte-150_29-top-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Latte,0,1
